Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_39_65,VGND,li1,36.3400,119.6800,0.000751
FILLER_39_6,VGND,li1,8.5100,119.6800,0.000381
FILLER_38_309,VGND,li1,148.1200,114.2400,0.002228
FILLER_38_307,VGND,li1,146.9700,114.2400,0.002228
FILLER_38_302,VGND,li1,144.6700,114.2400,0.002228
FILLER_38_291,VGND,li1,139.8400,114.2400,0.002228
FILLER_38_283,VGND,li1,137.5400,114.2400,0.002228
FILLER_38_277,VGND,li1,133.6300,114.2400,0.002228
FILLER_38_248,VGND,li1,120.5200,114.2400,0.002205
FILLER_38_224,VGND,li1,109.9400,114.2400,0.002058
FILLER_38_212,VGND,li1,105.8000,114.2400,0.001996
FILLER_38_200,VGND,li1,100.2800,114.2400,0.001905
FILLER_38_195,VGND,li1,95.4500,114.2400,0.001813
FILLER_38_177,VGND,li1,87.8600,114.2400,0.001677
FILLER_38_165,VGND,li1,84.1800,114.2400,0.001599
FILLER_38_153,VGND,li1,78.6600,114.2400,0.001463
FILLER_38_141,VGND,li1,73.1400,114.2400,0.001366
FILLER_38_139,VGND,li1,69.6900,114.2400,0.001257
FILLER_38_133,VGND,li1,68.0800,114.2400,0.001257
FILLER_38_121,VGND,li1,63.9400,114.2400,0.001157
FILLER_38_109,VGND,li1,58.4200,114.2400,0.001045
FILLER_38_97,VGND,li1,52.9000,114.2400,0.000920
FILLER_38_85,VGND,li1,47.3800,114.2400,0.000795
FILLER_38_66,VGND,li1,36.1100,114.2400,0.000531
FILLER_38_62,VGND,li1,34.9600,114.2400,0.000477
FILLER_38_39,VGND,li1,24.8400,114.2400,0.000251
FILLER_38_27,VGND,li1,18.1700,114.2400,0.000256
FILLER_38_17,VGND,li1,13.5700,114.2400,0.000258
FILLER_38_3,VGND,li1,7.1300,114.2400,0.000259
FILLER_37_309,VGND,li1,148.1200,114.2400,0.002228
FILLER_37_300,VGND,li1,143.7500,114.2400,0.002228
FILLER_37_274,VGND,li1,132.9400,114.2400,0.002228
FILLER_37_233,VGND,li1,113.1600,114.2400,0.002126
FILLER_37_206,VGND,li1,100.7400,114.2400,0.001905
FILLER_37_181,VGND,li1,89.0100,114.2400,0.001677
FILLER_37_169,VGND,li1,86.0200,114.2400,0.001638
FILLER_37_164,VGND,li1,81.8800,114.2400,0.001551
FILLER_37_152,VGND,li1,78.2000,114.2400,0.001463
FILLER_37_136,VGND,li1,68.3100,114.2400,0.001257
FILLER_37_128,VGND,li1,66.2400,114.2400,0.001217
FILLER_37_120,VGND,li1,61.6400,114.2400,0.001116
FILLER_37_97,VGND,li1,50.8300,114.2400,0.000873
FILLER_37_89,VGND,li1,48.3000,114.2400,0.000795
FILLER_37_77,VGND,li1,43.7000,114.2400,0.000711
FILLER_37_65,VGND,li1,35.8800,114.2400,0.000531
FILLER_37_57,VGND,li1,33.5800,114.2400,0.000477
FILLER_37_44,VGND,li1,28.5200,114.2400,0.000357
FILLER_37_35,VGND,li1,22.0800,114.2400,0.000254
FILLER_37_23,VGND,li1,16.5600,114.2400,0.000257
FILLER_37_13,VGND,li1,11.9600,114.2400,0.000259
FILLER_37_3,VGND,li1,7.3600,114.2400,0.000259
FILLER_36_309,VGND,li1,148.1200,108.8000,0.000590
FILLER_36_285,VGND,li1,137.0800,108.8000,0.000579
FILLER_36_277,VGND,li1,134.7800,108.8000,0.000575
FILLER_36_248,VGND,li1,120.5200,108.8000,0.000555
FILLER_36_226,VGND,li1,110.4000,108.8000,0.000531
FILLER_36_214,VGND,li1,106.7200,108.8000,0.000526
FILLER_36_182,VGND,li1,89.4700,108.8000,0.000480
